,taxon_name_w_authors,v12_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species_w_author,v13_direct_accepted_name_w_author,v13_direct_accepted_species_w_author
222520,"Beatonia lutea (Link, Klotzsch & Otto) Klatt",Tigridia pavonia (L.f.) Redouté,Tigridia pavonia (L.f.) Redouté,Tigridia pavonia (L.f.) Redouté,Tigridia pavonia (L.f.) Redouté,"Tigridia lutea Link, Klotzsch & Otto","Tigridia lutea Link, Klotzsch & Otto"
222707,Pouzolzia auriculata var. bicuspidata (Wight) Trimen ex Hook.f.,Pouzolzia zeylanica var. zeylanica,Pouzolzia zeylanica var. zeylanica,Pouzolzia zeylanica var. zeylanica,Pouzolzia zeylanica (L.) Benn.,Pouzolzia auriculata Wight,Pouzolzia auriculata Wight
222913,Varronia urticacea (Standl.) Friesen,Varronia oaxacana (A.DC.) Friesen,Varronia oaxacana (A.DC.) Friesen,Varronia oaxacana (A.DC.) Friesen,Varronia oaxacana (A.DC.) Friesen,Varronia urticacea (Standl.) Friesen,Varronia urticacea (Standl.) Friesen
226621,Malus baccata var. xiaojinensis (M.H.Cheng & N.G.Jiang) Ponomar.,Malus baccata var. baccata,Malus baccata var. baccata,Malus baccata var. baccata,Malus baccata (L.) Borkh.,Malus daochengensis C.L.Li,Malus daochengensis C.L.Li
229155,Dichanthelium commutatum subsp. joorii (Vasey) Freckmann & Lelong,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium joorii (Vasey) Mohlenbr.,Dichanthelium joorii (Vasey) Mohlenbr.
230182,Potentilla chrysantha proles nestleriana (Tratt.) Th.Wolf,Potentilla chrysantha subsp. chrysantha,Potentilla chrysantha subsp. chrysantha,Potentilla chrysantha subsp. chrysantha,Potentilla chrysantha Trevir.,Potentilla thuringiaca Bernh. ex Link,Potentilla thuringiaca Bernh. ex Link
230300,Sagina maritima subsp. stricta (Fr.) Batt.,Sagina maritima Don,Sagina maritima Don,Sagina maritima Don,Sagina maritima Don,Sagina apetala Ard.,Sagina apetala Ard.
230301,Sagina maritima var. stricta (Fr.) Corb.,Sagina maritima Don,Sagina maritima Don,Sagina maritima Don,Sagina maritima Don,Sagina apetala Ard.,Sagina apetala Ard.
230839,Rosa glauca var. subcollina (Christ) Rouy,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina (Christ) Vuk.
230840,Rosa glauca f. subcollina (Christ) Fiori,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina (Christ) Vuk.
230841,Rosa glauca subsp. subcollina (Christ) Schwertschl.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina (Christ) Vuk.
230842,Rosa coriifolia var. subcollina (Christ) Borbás,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina (Christ) Vuk.
230843,Rosa coriifolia subsp. subcollina (Christ) Arcang.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina (Christ) Vuk.
230845,Rosa dumalis subsp. subcollina (Christ) Schur,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina (Christ) Vuk.
230847,Rosa × dumetorum f. subcollina (Christ) L.A.W.Hasse,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina (Christ) Vuk.
230848,Rosa caesia subsp. subcollina (Christ) Hesl.-Harr.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina (Christ) Vuk.
233713,Rubus rhamnifolius subsp. porphyracanthus (Focke) Focke,Rubus germanicus Focke ex Thomé,Rubus germanicus Focke ex Thomé,Rubus germanicus Focke ex Thomé,Rubus germanicus Focke ex Thomé,Rubus chaerophyllus Sagorski & W.Schultze,Rubus chaerophyllus Sagorski & W.Schultze
234679,Rosa vosagiaca var. subcollina (Christ) Dalla Torre & Sarnth. ex Malag.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina (Christ) Vuk.
234757,Potentilla incana (Lam.) Zimmeter,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.,Potentilla velutina Lehm.
237777,Brickellia leptophylla var. mexicana (Shinners) Shinners,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia eupatorioides var. chlorolepis (Wooton & Standl.) B.L.Turner,Brickellia leptophylla (Scheele) Shinners,Brickellia leptophylla (Scheele) Shinners,Brickellia mexicana (Shinners) G.L.Nesom,Brickellia mexicana (Shinners) G.L.Nesom
237850,Phaseolus polystachios subsp. smilacifolius (Pollard) Freytag,"Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.","Phaseolus polystachios (L.) Britton, Sterns & Poggenb.",Phaseolus smilacifolius Pollard,Phaseolus smilacifolius Pollard
240278,Dimorphorchis lyonii f. flavescens (Valmayor & D.Tiu) Ormerod,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis breviscapa (J.J.Sm.) Kocyan & Schuit.,Dimorphorchis lyonii (Ames) Ormerod,Dimorphorchis lyonii (Ames) Ormerod
240857,Puccinellia suecica (Holmb.) Holmb.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia capillaris (Lilj.) Jansen,Puccinellia capillaris (Lilj.) Jansen
241447,Potentilla heptaphylla var. nestleriana (Tratt.) Fiori,Potentilla heptaphylla subsp. heptaphylla,Potentilla heptaphylla subsp. heptaphylla,Potentilla heptaphylla subsp. heptaphylla,Potentilla heptaphylla L.,Potentilla thuringiaca Bernh. ex Link,Potentilla thuringiaca Bernh. ex Link
241621,Lindenbergia sinaica (Decne.) Benth.,Lindenbergia indica (L.) Vatke,Lindenbergia indica (L.) Vatke,Lindenbergia indica (L.) Vatke,Lindenbergia indica (L.) Vatke,Lindenbergia sinaica (Decne.) Benth.,Lindenbergia sinaica (Decne.) Benth.
242220,Panicum commutatum var. joorii (Vasey) Fernald,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium joorii (Vasey) Mohlenbr.,Dichanthelium joorii (Vasey) Mohlenbr.
242221,Dichanthelium joorii (Vasey) Mohlenbr.,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium joorii (Vasey) Mohlenbr.,Dichanthelium joorii (Vasey) Mohlenbr.
242274,Dianthus inodorus (L.) Gaertn.,Dianthus sylvestris subsp. sylvestris,Dianthus sylvestris subsp. sylvestris,Dianthus sylvestris subsp. sylvestris,Dianthus sylvestris Wulfen,Dianthus inodorus (L.) Gaertn.,Dianthus inodorus (L.) Gaertn.
242300,Asarum acuminatum (Ashe) E.P.Bicknell,Asarum canadense L.,Asarum canadense L.,Asarum canadense L.,Asarum canadense L.,Asarum acuminatum (Ashe) E.P.Bicknell,Asarum acuminatum (Ashe) E.P.Bicknell
242531,Urostigma splendens (Kunth & C.D.Bouché) Miq.,Ficus americana subsp. guianensis (Desv.) C.C.Berg,Ficus americana subsp. guianensis (Desv.) C.C.Berg,Ficus guianensis Desv.,Ficus guianensis Desv.,Ficus clusiifolia Schott,Ficus clusiifolia Schott
243171,Rosa × subcollina (Christ) Vuk.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × malmundariensis Lej.,Rosa × subcollina (Christ) Vuk.,Rosa × subcollina (Christ) Vuk.
243928,Rosa eglanteria var. sepium (Gand.) P.V.Heath,Rosa agrestis Savi,Rosa agrestis Savi,Rosa agrestis Savi,Rosa agrestis Savi,Rosa × andrzeiowskii Steven ex Besser,Rosa × andrzeiowskii Steven ex Besser
246884,Rosa canina var. heckeliana (Tratt.) Regel,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa heckeliana Tratt.,Rosa heckeliana Tratt.
247302,Dupatya viridis (Körn.) Kuntze,Paepalanthus lamarckii Kunth,Paepalanthus lamarckii Kunth,Paepalanthus lamarckii Kunth,Paepalanthus lamarckii Kunth,Paepalanthus viridis Körn.,Paepalanthus viridis Körn.
250286,Panicum ashei T.G.Pearson ex Ashe,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.
250435,Iris nudicaulis var. plicata (Lam.) Anon.,Iris pallida subsp. pallida,Iris pallida subsp. pallida,Iris pallida subsp. pallida,Iris pallida Lam.,Iris × germanica L.,Iris × germanica L.
257703,Rosa canina var. acharii (Billb.) Scheutz,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa dumalis Bechst.,Rosa dumalis Bechst.
257704,Rosa canina subsp. acharii (Billb.) Nyman,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa dumalis Bechst.,Rosa dumalis Bechst.
260726,Crataegus azarolus var. heterophylla (Flüggé) Regel,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus heterophylla Flüggé,Crataegus heterophylla Flüggé
260770,Oxyacantha heterophylla (Flüggé) M.Roem.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus heterophylla Flüggé,Crataegus heterophylla Flüggé
260773,Crataegus monogyna var. heterophylla (Flüggé) Wenz.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus heterophylla Flüggé,Crataegus heterophylla Flüggé
260774,Crataegus monogyna subsp. heterophylla (Flüggé) Pénzes,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus heterophylla Flüggé,Crataegus heterophylla Flüggé
263565,Ecbolium poeppigianum (Nees) Kuntze,Justicia poeppigiana (Nees) Lindau,Justicia poeppigiana (Nees) Lindau,Justicia poeppigiana (Nees) Lindau,Justicia poeppigiana (Nees) Lindau,Justicia oriximinensis F.A.Silva & Kameyama,Justicia oriximinensis F.A.Silva & Kameyama
264144,Pilosella periphanoides (Zahn) Soják,Pilosella portae (Willk. ex T.Durand & B.D.Jacks.) Mateo & Greuter,Pilosella portae (Willk. ex T.Durand & B.D.Jacks.) Mateo & Greuter,"Pilosella officinarum subsp. capillata (Arv.-Touv.) Mateo, Egido & Gómiz",Pilosella officinarum F.W.Schultz & Sch.Bip.,Pilosella periphanoides (Zahn) Soják,Pilosella periphanoides (Zahn) Soják
264713,Rosa glauca var. acharii (Billb.) Crép.,Rosa glauca Pourr.,Rosa glauca Pourr.,Rosa glauca Pourr.,Rosa glauca Pourr.,Rosa dumalis Bechst.,Rosa dumalis Bechst.
264825,Crataegus oxyacantha var. heterophylla (Flüggé) Maire,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus heterophylla Flüggé,Crataegus heterophylla Flüggé
264867,Mespilus heterophylla (Flüggé) Poir.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus heterophylla Flüggé,Crataegus heterophylla Flüggé
264870,Mespilus monogyna var. heterophylla (Flüggé) Wenz.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus heterophylla Flüggé,Crataegus heterophylla Flüggé
264871,Mespilus monogyna proles heterophylla (Flüggé) Asch. & Graebn.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus monogyna Jacq.,Crataegus heterophylla Flüggé,Crataegus heterophylla Flüggé
264926,Tephrocactus dimorphus var. pseudorauppianus (Backeb.) Backeb.,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia berteroi (Colla) F.Ritter,Cumulopuntia berteroi (Colla) F.Ritter
265151,Festuca rupestris (Host) Roth,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre (Host) Roem. & Schult.
265152,Brachypodium pinnatum var. rupestre (Host) Rchb.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre (Host) Roem. & Schult.
265153,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre (Host) Roem. & Schult.
265154,Brachypodium pinnatum subsp. rupestre (Host) Schübl. & G.Martens,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre (Host) Roem. & Schult.
265157,Brachypodium pinnatum subvar. rupestre (Host) St.-Yves,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre (Host) Roem. & Schult.
265196,Brachypodium pinnatum proles rupestre (Host) Rouy,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre (Host) Roem. & Schult.
266323,Memorialis hispida var. bennettiana (Wight) Wedd.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia bennettiana (Wight) Pusalkar & Ingle,Gonostegia bennettiana (Wight) Pusalkar & Ingle
266407,Rosa gallica f. muscipula (Boullu) R.Keller,Rosa gallica L.,Rosa gallica L.,Rosa gallica L.,Rosa gallica L.,Rosa × polliniana Spreng.,Rosa × polliniana Spreng.
266489,Hyrtanandra hirta var. bennettiana (Wight) Thwaites,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia bennettiana (Wight) Pusalkar & Ingle,Gonostegia bennettiana (Wight) Pusalkar & Ingle
269545,Callista lawiana (Lindl.) Kuntze,Dendrobium crepidatum Lindl. & Paxton,Dendrobium crepidatum Lindl. & Paxton,Dendrobium crepidatum Lindl. & Paxton,Dendrobium crepidatum Lindl. & Paxton,Dendrobium lawianum Lindl.,Dendrobium lawianum Lindl.
269649,Opuntia dimorpha var. pseudorauppiana (Backeb.) G.D.Rowley,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia berteroi (Colla) F.Ritter,Cumulopuntia berteroi (Colla) F.Ritter
270243,Cordia aubletii DC.,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia spinescens (L.) Borhidi,Varronia spinescens (L.) Borhidi
270329,Quercus neoplatyphylla A.Camus,Quercus magnoliifolia Née,Quercus magnoliifolia Née,Quercus magnoliifolia Née,Quercus magnoliifolia Née,Quercus neoplatyphylla A.Camus,Quercus neoplatyphylla A.Camus
270622,Ischaemum mangaluricum (Hack.) Stapf ex C.E.C.Fisch.,Ischaemum barbatum Retz.,Ischaemum barbatum Retz.,Ischaemum barbatum Retz.,Ischaemum barbatum Retz.,Ischaemum mangaluricum (Hack.) Stapf ex C.E.C.Fisch.,Ischaemum mangaluricum (Hack.) Stapf ex C.E.C.Fisch.
271024,Rosa rubiginosa var. sepium Ser.,Rosa agrestis Savi,Rosa agrestis Savi,Rosa agrestis Savi,Rosa agrestis Savi,Rosa × andrzeiowskii Steven ex Besser,Rosa × andrzeiowskii Steven ex Besser
271991,Tephrocactus campestris (Britton & Rose) Backeb.,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia leucophaea (Phil.) Hoxey,Cumulopuntia leucophaea (Phil.) Hoxey
272456,Ptychosperma keiense (Becc.) Becc. ex Martelli,Ptychosperma propinquum (Becc.) Becc. ex Martelli,Ptychosperma propinquum (Becc.) Becc. ex Martelli,Ptychosperma propinquum (Becc.) Becc. ex Martelli,Ptychosperma propinquum (Becc.) Becc. ex Martelli,Ptychosperma keiense (Becc.) Becc. ex Martelli,Ptychosperma keiense (Becc.) Becc. ex Martelli
273762,Univiscidiatus sublestus (Dockrill) D.L.Jones & M.A.Clem.,Acianthus amplexicaulis (F.M.Bailey) Rolfe,Acianthus amplexicaulis (F.M.Bailey) Rolfe,"Stigmatodactylus amplexicaulis (F.M.Bailey) S.P.Lyon, M.A.Clem. & D.L.Jones","Stigmatodactylus amplexicaulis (F.M.Bailey) S.P.Lyon, M.A.Clem. & D.L.Jones","Stigmatodactylus sublestus (Dockrill) S.P.Lyon, M.A.Clem. & D.L.Jones","Stigmatodactylus sublestus (Dockrill) S.P.Lyon, M.A.Clem. & D.L.Jones"
273763,Acianthella sublesta (Dockrill) D.L.Jones & M.A.Clem.,Acianthus amplexicaulis (F.M.Bailey) Rolfe,Acianthus amplexicaulis (F.M.Bailey) Rolfe,"Stigmatodactylus amplexicaulis (F.M.Bailey) S.P.Lyon, M.A.Clem. & D.L.Jones","Stigmatodactylus amplexicaulis (F.M.Bailey) S.P.Lyon, M.A.Clem. & D.L.Jones","Stigmatodactylus sublestus (Dockrill) S.P.Lyon, M.A.Clem. & D.L.Jones","Stigmatodactylus sublestus (Dockrill) S.P.Lyon, M.A.Clem. & D.L.Jones"
273764,Acianthopsis sublesta (Dockrill) Szlach.,Acianthus amplexicaulis (F.M.Bailey) Rolfe,Acianthus amplexicaulis (F.M.Bailey) Rolfe,"Stigmatodactylus amplexicaulis (F.M.Bailey) S.P.Lyon, M.A.Clem. & D.L.Jones","Stigmatodactylus amplexicaulis (F.M.Bailey) S.P.Lyon, M.A.Clem. & D.L.Jones","Stigmatodactylus sublestus (Dockrill) S.P.Lyon, M.A.Clem. & D.L.Jones","Stigmatodactylus sublestus (Dockrill) S.P.Lyon, M.A.Clem. & D.L.Jones"
276118,Lonicera × americana var. atrosanguinea (Carrière) Rehder,Lonicera × americana (Mill.) K.Koch,Lonicera × americana (Mill.) K.Koch,Lonicera × americana (Mill.) K.Koch,Lonicera × americana (Mill.) K.Koch,Lonicera × italica Kütz.,Lonicera × italica Kütz.
276119,Lonicera × americana f. atrosanguinea (Carrière) Rehder,Lonicera × americana (Mill.) K.Koch,Lonicera × americana (Mill.) K.Koch,Lonicera × americana (Mill.) K.Koch,Lonicera × americana (Mill.) K.Koch,Lonicera × italica Kütz.,Lonicera × italica Kütz.
276294,Astragalus australis var. olympicus Isely,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus cottonii M.E.Jones,Astragalus cottonii M.E.Jones
279513,Pogostemon patchouly var. suavis (Ten.) Hook.f.,Pogostemon cablin (Blanco) Benth.,Pogostemon cablin (Blanco) Benth.,Pogostemon cablin (Blanco) Benth.,Pogostemon cablin (Blanco) Benth.,Pogostemon heyneanus Benth.,Pogostemon heyneanus Benth.
280169,Echinocactus cylindraceus Engelm.,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus acanthodes (Lem.) Britton & Rose,Ferocactus acanthodes (Lem.) Britton & Rose
282593,Rosa rubiginosa var. jundzilliana (Besser) Schmalh.,Rosa rubiginosa L.,Rosa rubiginosa L.,Rosa rubiginosa L.,Rosa rubiginosa L.,Rosa marginata Wallr.,Rosa marginata Wallr.
282735,Rubus pubescens subsp. amygdalanthus (Focke) Focke,Rubus pubescens Raf.,Rubus pubescens Raf.,Rubus pubescens Raf.,Rubus pubescens Raf.,Rubus silesiacus Weihe,Rubus silesiacus Weihe
283617,Ferocactus acanthodes (Lem.) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus acanthodes (Lem.) Britton & Rose,Ferocactus acanthodes (Lem.) Britton & Rose
283638,Rubus godronii var. confusus (Ripart ex Genev.) Sudre,Rubus godronii Lecoq & Lamotte,Rubus godronii Lecoq & Lamotte,Rubus godronii Lecoq & Lamotte,Rubus godronii Lecoq & Lamotte,Rubus ulmifolius Schott,Rubus ulmifolius Schott
285957,Chrysanthemum naktongense var. dissectum (Y.Ling) Y.Ling & Hand.-Mazz.,Chrysanthemum naktongense Nakai,Chrysanthemum naktongense Nakai,Chrysanthemum naktongense Nakai,Chrysanthemum naktongense Nakai,Chrysanthemum zawadzkii subsp. zawadzkii,Chrysanthemum zawadzkii Herbich
288773,Uragoga flexuosa Kuntze,Palicourea paniculata (L.f.) P.L.R.Moraes & C.M.Taylor,Palicourea paniculata (L.f.) P.L.R.Moraes & C.M.Taylor,Palicourea paniculata (L.f.) P.L.R.Moraes & C.M.Taylor,Palicourea paniculata (L.f.) P.L.R.Moraes & C.M.Taylor,Palicourea aubletii Delprete & J.H.Kirkbr.,Palicourea aubletii Delprete & J.H.Kirkbr.
291348,Polystichum deltodon f. pseudodeltodon (Tagawa) Tagawa,Polystichum deltodon (Baker) Diels,Polystichum deltodon (Baker) Diels,Polystichum deltodon (Baker) Diels,Polystichum deltodon (Baker) Diels,Polystichum pseudodeltodon Tagawa,Polystichum pseudodeltodon Tagawa
291448,Antitaxis nodiflora (Pierre) Gagnep.,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena lucida (Teijsm. & Binn.) Miq.,Pycnarrhena nodiflora (Pierre) I.M.Turner,Pycnarrhena nodiflora (Pierre) I.M.Turner
292312,Lithocardium aubletii (DC.) Kuntze,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia spinescens (L.) Borhidi,Varronia spinescens (L.) Borhidi
292352,Varronia aubletii (DC.) Borhidi,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia tomentosa Lam.,Varronia spinescens (L.) Borhidi,Varronia spinescens (L.) Borhidi
292669,Plantago tasmanica var. daltonii Hook.f.,Plantago tasmanica var. tasmanica,Plantago tasmanica var. tasmanica,Plantago tasmanica var. tasmanica,Plantago tasmanica Hook.f.,Plantago leptostachys Hook.f.,Plantago leptostachys Hook.f.
293317,Dicranopteris linearis var. tetraphylla (Rosenst.) Nakai,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris tetraphylla (Rosenst.) C.M.Kuo,Dicranopteris tetraphylla (Rosenst.) C.M.Kuo
293318,Dicranopteris tetraphylla (Rosenst.) C.M.Kuo,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris taiwanensis Ching & Chiu,Dicranopteris tetraphylla (Rosenst.) C.M.Kuo,Dicranopteris tetraphylla (Rosenst.) C.M.Kuo
294587,Biscutella riberensis (O.Bolòs & Masclans) Mateo & M.B.Crespo,Biscutella laevigata subsp. laevigata,Biscutella laevigata subsp. laevigata,Biscutella laevigata subsp. laevigata,Biscutella laevigata L.,Biscutella dufourii subsp. riberensis (O.Bolòs & Masclans) Mateo,Biscutella dufourii G.Mateo & M.B.Crespo
294862,Rhinanthus minor var. drummond-hayi (F.B.White) Á.Löve,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor L.,Rhinanthus groenlandicus Chabert,Rhinanthus groenlandicus Chabert
294863,Rhinanthus drummond-hayi (F.B.White) Druce,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor L.,Rhinanthus groenlandicus Chabert,Rhinanthus groenlandicus Chabert
299060,Madronella ovata (Greene) Greene,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella odoratissima subsp. glauca (Greene) Epling,Monardella glauca Greene,Monardella glauca Greene,Monardella ovata Greene,Monardella ovata Greene
