,taxon_name_w_authors,v12_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species_w_author,v13_direct_accepted_name_w_author,v13_direct_accepted_species_w_author
132370,Saxifraga lingulata australis (Moric.) Farrer,Saxifraga callosa subsp. callosa,Saxifraga callosa subsp. callosa,Saxifraga callosa subsp. callosa,Saxifraga callosa Sm.,Saxifraga callosa subsp. australis (Moric.) Pignatti ex Tavilla & Del Guacchio,Saxifraga callosa Sm.
132475,Palicourea aubletii Delprete & J.H.Kirkbr.,Palicourea paniculata (L.f.) P.L.R.Moraes & C.M.Taylor,Palicourea paniculata (L.f.) P.L.R.Moraes & C.M.Taylor,Palicourea paniculata (L.f.) P.L.R.Moraes & C.M.Taylor,Palicourea paniculata (L.f.) P.L.R.Moraes & C.M.Taylor,Palicourea aubletii Delprete & J.H.Kirkbr.,Palicourea aubletii Delprete & J.H.Kirkbr.
132496,Baptisia lactea (Raf.) Thieret,Baptisia alba var. macrophylla (Larisey) Isely,Baptisia alba var. macrophylla (Larisey) Isely,Baptisia leucophaea Nutt.,Baptisia leucophaea Nutt.,Baptisia lactea (Raf.) Thieret,Baptisia lactea (Raf.) Thieret
132756,Sempervivum arachnoideum subsp. fauconnetii (Reut.) Nyman,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum Scheele,Sempervivum × alatum nothosubsp. alatum,Sempervivum × alatum Scheele
136853,Alsine rotundifolia (Poir.) Macloskie,Stellaria debilis d'Urv.,Stellaria debilis d'Urv.,Stellaria debilis d'Urv.,Stellaria debilis d'Urv.,Drymaria cordata (L.) Willd. ex Schult.,Drymaria cordata (L.) Willd. ex Schult.
136868,Potentilla pedata var. laciniosa (Waldst. & Kit. ex Nestl.) Velen.,Potentilla pedata Willd. ex Hornem.,Potentilla pedata Willd. ex Hornem.,Potentilla pedata Willd. ex Hornem.,Potentilla pedata Willd. ex Hornem.,Potentilla recta subsp. laciniosa (Waldst. & Kit. ex Nestl.) Nyman,Potentilla recta L.
136927,Drymaria rotundifolia (Poir.) Har.,Stellaria debilis d'Urv.,Stellaria debilis d'Urv.,Stellaria debilis d'Urv.,Stellaria debilis d'Urv.,Drymaria cordata (L.) Willd. ex Schult.,Drymaria cordata (L.) Willd. ex Schult.
137083,Rubus gratus var. microphyllus (Frid. & Gelert) H.E.Weber,Rubus gratus Focke,Rubus gratus Focke,Rubus gratus Focke,Rubus gratus Focke,Rubus sciocharis (Sudre) C.K.Schneid.,Rubus sciocharis (Sudre) C.K.Schneid.
137236,Chamaecytisus lasiosemius (Boiss.) Pifkó,"Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long",Chamaecytisus lasiosemius (Boiss.) Pifkó,Chamaecytisus lasiosemius (Boiss.) Pifkó
137306,Carex banksii f. ochrostachys (Phil.) Kük.,Carex banksii var. banksii,Carex banksii var. banksii,Carex banksii var. banksii,Carex banksii Boott,Carex odontolepis Phil.,Carex odontolepis Phil.
138047,Dichanthelium helleri (Nash) Mohlenbr.,Dichanthelium oligosanthes (Schult.) Gould,Dichanthelium oligosanthes (Schult.) Gould,Dichanthelium oligosanthes (Schult.) Gould,Dichanthelium oligosanthes (Schult.) Gould,Dichanthelium helleri (Nash) Mohlenbr.,Dichanthelium helleri (Nash) Mohlenbr.
140558,Hieracium subsericeum (Rouy) Zahn,Hieracium cryptanthum subsp. cryptanthum,Hieracium cryptanthum subsp. cryptanthum,Hieracium cryptanthum subsp. cryptanthum,Hieracium cryptanthum Arv.-Touv. & Marcailhou,Hieracium venascanum subsp. venascanum,Hieracium venascanum Arv.-Touv. & Gaut.
140559,Hieracium cryptanthum subsp. subsericeum (Rouy) Greuter,Hieracium cryptanthum subsp. cryptanthum,Hieracium cryptanthum subsp. cryptanthum,Hieracium cryptanthum subsp. cryptanthum,Hieracium cryptanthum Arv.-Touv. & Marcailhou,Hieracium venascanum subsp. venascanum,Hieracium venascanum Arv.-Touv. & Gaut.
140659,Festuca ovina subsp. ruprechtii (Boiss.) Tzvelev,Festuca ovina L.,Festuca ovina L.,Festuca ovina L.,Festuca ovina L.,Festuca ruprechtii (Boiss.) V.I.Krecz. & Bobrov,Festuca ruprechtii (Boiss.) V.I.Krecz. & Bobrov
140660,Festuca ruprechtii (Boiss.) V.I.Krecz. & Bobrov,Festuca ovina L.,Festuca ovina L.,Festuca ovina L.,Festuca ovina L.,Festuca ruprechtii (Boiss.) V.I.Krecz. & Bobrov,Festuca ruprechtii (Boiss.) V.I.Krecz. & Bobrov
141060,Potentilla recta proles laciniosa (Waldst. & Kit. ex Nestl.) Th.Wolf,Potentilla recta subsp. recta,Potentilla recta subsp. recta,Potentilla recta subsp. recta,Potentilla recta L.,Potentilla recta subsp. laciniosa (Waldst. & Kit. ex Nestl.) Nyman,Potentilla recta L.
141502,Potentilla hirta var. laciniosa (Waldst. & Kit. ex Nestl.) Ser.,Potentilla hirta L.,Potentilla hirta L.,Potentilla hirta L.,Potentilla hirta L.,Potentilla recta subsp. laciniosa (Waldst. & Kit. ex Nestl.) Nyman,Potentilla recta L.
144236,Dichanthelium aciculare subsp. fusiforme (Hitchc.) Freckmann & Lelong,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium fusiforme (Hitchc.) Harvill,Dichanthelium fusiforme (Hitchc.) Harvill
144237,Dichanthelium fusiforme (Hitchc.) Harvill,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium fusiforme (Hitchc.) Harvill,Dichanthelium fusiforme (Hitchc.) Harvill
144302,Aubrieta deltoidea subsp. sicula (Strobl) Phitos,Aubrieta deltoidea (L.) DC.,Aubrieta deltoidea (L.) DC.,Aubrieta deltoidea (L.) DC.,Aubrieta deltoidea (L.) DC.,"Aubrieta columnae subsp. sicula (Strobl) M.Koch, D.A.German & R.Karl",Aubrieta columnae Guss.
144719,Marsdenia clausa var. bifida (Griseb.) M.Gómez,"Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve","Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve","Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve","Ruehssia clausa (R.Br.) Liede, S.Reuss & Meve",Ruehssia campanulata (Griseb.) Morillo & Mora Méndez,Ruehssia campanulata (Griseb.) Morillo & Mora Méndez
144939,Pentatherum agrostidiforme (Roshev.) Nevski,Agrostis olympica subsp. olympica,Agrostis olympica subsp. olympica,Agrostis olympica subsp. olympica,Agrostis olympica (Boiss.) Bor,Agrostis olympica subsp. agrostidiformis (Roshev.) Tzvelev,Agrostis olympica (Boiss.) Bor
144984,Agrostis agrostidiformis (Roshev.) Bor,Agrostis olympica subsp. olympica,Agrostis olympica subsp. olympica,Agrostis olympica subsp. olympica,Agrostis olympica (Boiss.) Bor,Agrostis olympica subsp. agrostidiformis (Roshev.) Tzvelev,Agrostis olympica (Boiss.) Bor
145313,Hymenophyllum latifolium (Copel.) C.V.Morton,Hymenophyllum laminatum Copel.,Hymenophyllum laminatum Copel.,Hymenophyllum laminatum Copel.,Hymenophyllum laminatum Copel.,Hymenophyllum holochilum (Bosch) C.Chr.,Hymenophyllum holochilum (Bosch) C.Chr.
145330,Eleusine indica var. stricta (Roxb.) Chiov.,Eleusine coracana (L.) Gaertn.,Eleusine coracana (L.) Gaertn.,Eleusine coracana (L.) Gaertn.,Eleusine coracana (L.) Gaertn.,Eleusine coracana subsp. coracana,Eleusine coracana (L.) Gaertn.
145331,Eleusine coracana var. stricta (Roxb.) Nees,Eleusine coracana (L.) Gaertn.,Eleusine coracana (L.) Gaertn.,Eleusine coracana (L.) Gaertn.,Eleusine coracana (L.) Gaertn.,Eleusine coracana subsp. coracana,Eleusine coracana (L.) Gaertn.
145418,Rubus rudis var. aspericaulis (Lefèvre & P.J.Müll.) Focke,Rubus rudis Weihe,Rubus rudis Weihe,Rubus rudis Weihe,Rubus rudis Weihe,Rubus radula Weihe,Rubus radula Weihe
146582,Hyrtanandra caudata (Benn.) Miq. ex Bedd.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia caudata (Benn.) Miq.,Gonostegia caudata (Benn.) Miq.
146788,Rubus gremlii subsp. styriacus (Halácsy) Hayek,Rubus gremlii Focke,Rubus gremlii Focke,Rubus gremlii Focke,Rubus gremlii Focke,Rubus styriacus Halácsy,Rubus styriacus Halácsy
149623,Botrychium lunaria var. onondagense (Underw.) House,Botrychium lunaria var. lunaria,Botrychium lunaria var. lunaria,Botrychium lunaria (L.) Sw.,Botrychium lunaria (L.) Sw.,Botrychium onondagense Underw.,Botrychium onondagense Underw.
149624,Botrychium lunaria f. onondagense (Underw.) Butters & Abbe,Botrychium lunaria var. lunaria,Botrychium lunaria var. lunaria,Botrychium lunaria (L.) Sw.,Botrychium lunaria (L.) Sw.,Botrychium onondagense Underw.,Botrychium onondagense Underw.
149960,Asplenium bulbiferum var. appendiculatum (Labill.) T.Moore,Asplenium appendiculatum subsp. appendiculatum,Asplenium appendiculatum subsp. appendiculatum,Asplenium appendiculatum subsp. appendiculatum,Asplenium appendiculatum (Labill.) C.Presl,Asplenium appendiculatum (Labill.) C.Presl,Asplenium appendiculatum (Labill.) C.Presl
150562,Pouzolzia wightii var. caudata (Benn.) C.E.C.Fisch.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia caudata (Benn.) Miq.,Gonostegia caudata (Benn.) Miq.
150563,Gonostegia caudata (Benn.) Miq.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia caudata (Benn.) Miq.,Gonostegia caudata (Benn.) Miq.
150965,Memorialis caudata (Benn.) Wall. ex Wedd.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia caudata (Benn.) Miq.,Gonostegia caudata (Benn.) Miq.
151578,Spiesia tibetica (Bunge) Kuntze,Oxytropis microphylla (Pall.) DC.,Oxytropis microphylla (Pall.) DC.,Oxytropis microphylla (Pall.) DC.,Oxytropis microphylla (Pall.) DC.,Oxytropis microphylla subsp. microphylla,Oxytropis microphylla (Pall.) DC.
152906,Lecanthus major Wedd.,Lecanthus peduncularis (Royle) Wedd.,Lecanthus peduncularis (Royle) Wedd.,Lecanthus peduncularis (Royle) Wedd.,Lecanthus peduncularis (Royle) Wedd.,Lecanthus peduncularis var. major Wedd.,Lecanthus peduncularis (Royle) Wedd.
152982,Astragalus pictus (A.Gray) A.Gray,Astragalus ceramicus var. ceramicus,Astragalus ceramicus var. ceramicus,Astragalus ceramicus var. ceramicus,Astragalus ceramicus E.Sheld.,Astragalus ceramicus E.Sheld.,Astragalus ceramicus E.Sheld.
153055,Tragacantha picta (A.Gray) Kuntze,Astragalus ceramicus var. ceramicus,Astragalus ceramicus var. ceramicus,Astragalus ceramicus var. ceramicus,Astragalus ceramicus E.Sheld.,Astragalus ceramicus E.Sheld.,Astragalus ceramicus E.Sheld.
153066,Lecanthus wightii Wedd.,Lecanthus peduncularis (Royle) Wedd.,Lecanthus peduncularis (Royle) Wedd.,Lecanthus peduncularis (Royle) Wedd.,Lecanthus peduncularis (Royle) Wedd.,Lecanthus obtusus (Royle) Hand.-Mazz.,Lecanthus obtusus (Royle) Hand.-Mazz.
154298,"Goswamia raphaeliana (Anto, Afs.Khan, F.Francis & I.Antony) Li Bing Zhang & Liang Zhang",Ophioglossum rubellum Welw. ex A.Braun,Ophioglossum rubellum Welw. ex A.Braun,Ophioglossum rubellum Welw. ex A.Braun,Ophioglossum rubellum Welw. ex A.Braun,Ophioglossum oleosum Khand.,Ophioglossum oleosum Khand.
154642,Acalypha brasiliensis var. obtusa (Müll.Arg.) Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis Müll.Arg.,Acalypha brasiliensis subsp. asterotricha (Müll.Arg.) Cardiel & A.A.C.Sousa,Acalypha brasiliensis Müll.Arg.
154899,Hieracium maculatum var. funerum (Jord. ex Sudre) Zahn,Hieracium maculatum subsp. maculatum,Hieracium maculatum subsp. maculatum,Hieracium maculatum subsp. maculatum,Hieracium maculatum Schrank,Hieracium funebre J.-M.Tison,Hieracium funebre J.-M.Tison
154963,Phalaroides arundinacea subsp. rotgesii (Husn.) Valdés & H.Scholz,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris rotgesii (Husn.) Litard.,Phalaris rotgesii (Husn.) Litard.
154964,Phalaris arundinacea proles rotgesii (Husn.) Rouy,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris rotgesii (Husn.) Litard.,Phalaris rotgesii (Husn.) Litard.
154965,Phalaris arundinacea var. rotgesii (Husn.) Litard.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris rotgesii (Husn.) Litard.,Phalaris rotgesii (Husn.) Litard.
154966,Typhoides arundinacea subsp. rotgesii (Husn.) Gamisans,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris rotgesii (Husn.) Litard.,Phalaris rotgesii (Husn.) Litard.
154967,Phalaris arundinacea subsp. rotgesii (Husn.) Kerguélen,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris rotgesii (Husn.) Litard.,Phalaris rotgesii (Husn.) Litard.
154968,Phalaris rotgesii (Husn.) Litard.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris rotgesii (Husn.) Litard.,Phalaris rotgesii (Husn.) Litard.
154969,Phalaroides rotgesii (Husn.) Holub,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris arundinacea L.,Phalaris rotgesii (Husn.) Litard.,Phalaris rotgesii (Husn.) Litard.
155261,Ptilagrostis tibetica (Mez) Tzvelev,Ptilagrostis mongholica (Turcz. ex Trin.) Griseb.,Ptilagrostis mongholica (Turcz. ex Trin.) Griseb.,Ptilagrostis mongholica (Turcz. ex Trin.) Griseb.,Ptilagrostis mongholica (Turcz. ex Trin.) Griseb.,Ptilagrostis tibetica (Mez) Tzvelev,Ptilagrostis tibetica (Mez) Tzvelev
155388,Minuartia leptophylla (Rchb.) Dvořáková,Sabulina attica subsp. idaea (Halácsy) Dillenb. & Kadereit,Sabulina attica subsp. idaea (Halácsy) Dillenb. & Kadereit,Sabulina attica subsp. idaea (Halácsy) Dillenb. & Kadereit,Sabulina attica (Boiss. & Spruner) Dillenb. & Kadereit,"Sabulina glaucina subsp. leptophylla (Rchb.) Nunvářová Kabátová, Chrtek f., Kolář & Lipánová",Sabulina glaucina (Dvořáková) Dillenb. & Kadereit
155412,Minuartia verna var. leptophylla (Rchb.) Nakai,Sabulina attica subsp. idaea (Halácsy) Dillenb. & Kadereit,Sabulina attica subsp. idaea (Halácsy) Dillenb. & Kadereit,Sabulina attica subsp. idaea (Halácsy) Dillenb. & Kadereit,Sabulina attica (Boiss. & Spruner) Dillenb. & Kadereit,"Sabulina glaucina subsp. leptophylla (Rchb.) Nunvářová Kabátová, Chrtek f., Kolář & Lipánová",Sabulina glaucina (Dvořáková) Dillenb. & Kadereit
157323,Angelica hirsuta Chapm.,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa (Greenway) Fernald,Angelica venenosa subsp. venenosa,Angelica venenosa (Greenway) Fernald
159029,Anemia humilis (Cav.) Sw.,Anemia oblongifolia (Cav.) Sw.,Anemia oblongifolia (Cav.) Sw.,Anemia oblongifolia (Cav.) Sw.,Anemia oblongifolia (Cav.) Sw.,Anemia humilis (Cav.) Sw.,Anemia humilis (Cav.) Sw.
159030,Anemia oblongifolia var. humilis (Cav.) Baker,Anemia oblongifolia (Cav.) Sw.,Anemia oblongifolia (Cav.) Sw.,Anemia oblongifolia (Cav.) Sw.,Anemia oblongifolia (Cav.) Sw.,Anemia humilis (Cav.) Sw.,Anemia humilis (Cav.) Sw.
159703,Hepatica nobilis f. cahnae (Farw.) Steyerm.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana (DC.) Ker Gawl.,Hepatica americana var. americana,Hepatica americana (DC.) Ker Gawl.
159908,Prunus spinosa proles amelanchierflora (Paill.) Rouy & E.G.Camus,Prunus spinosa L.,Prunus spinosa L.,Prunus spinosa L.,Prunus spinosa L.,Prunus × fruticans Weihe,Prunus × fruticans Weihe
159919,Pilosella schultesii subsp. glaucoviridis (Nägeli & Peter) Soják,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii subsp. schultesii,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs
159997,Pilosella schultesii subsp. atra (Nägeli & Peter) Soják,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii subsp. schultesii,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs
159998,Pilosella schultesii subsp. holubyana (Nägeli & Peter) Soják,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii subsp. schultesii,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs
160410,Ribes leptosmum (Coville) Standl.,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii var. menziesii,Ribes menziesii Pursh
160411,Ribes menziesii var. leptosmum (Coville) Jeps.,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii var. menziesii,Ribes menziesii Pursh
163657,Microschizaea robusta (Baker) C.F.Reed,Schizaea malaccana var. robustior C.Chr.,Schizaea malaccana var. robustior C.Chr.,Schizaea hallieri A.Richter,Schizaea hallieri A.Richter,Schizaea robusta Baker,Schizaea robusta Baker
164467,Rosa tomentosa var. intermedia Crép.,Rosa tomentosa Sm.,Rosa tomentosa Sm.,Rosa tomentosa Sm.,Rosa tomentosa Sm.,Rosa multiflora var. multiflora,Rosa multiflora Thunb.
164564,Sorbus densiflora (Spach) Heynh.,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aria edulis (Willd.) M.Roem.,Aria edulis (Willd.) M.Roem.
164565,Pyrus densiflora (Spach) Steud.,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aria edulis (Willd.) M.Roem.,Aria edulis (Willd.) M.Roem.
164904,Phenax neilgherrensis (Wight) Wedd.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii var. neilgherrensis (Wight) Pusalkar & Ingle,Gonostegia wightii (Benn.) Pusalkar & Ingle
164906,Pouzolzia wightii var. neilgherrensis (Wight) Hook.f.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii var. neilgherrensis (Wight) Pusalkar & Ingle,Gonostegia wightii (Benn.) Pusalkar & Ingle
165532,Cleisostoma flagellare (Schltr.) Garay,Cleisostoma fuerstenbergianum Kraenzl.,Cleisostoma fuerstenbergianum Kraenzl.,Cleisostoma fuerstenbergianum Kraenzl.,Cleisostoma fuerstenbergianum Kraenzl.,Cleisostoma fuerstenbergianum var. fuerstenbergianum,Cleisostoma fuerstenbergianum Kraenzl.
165631,Mammillaria radiosa f. chlorantha (Engelm.) Schelle,Pelecyphora dasyacantha subsp. dasyacantha,Pelecyphora dasyacantha subsp. dasyacantha,Pelecyphora dasyacantha subsp. dasyacantha,Pelecyphora dasyacantha (Engelm.) D.Aquino & Dan.Sánchez,Pelecyphora chlorantha (Engelm.) Stock,Pelecyphora chlorantha (Engelm.) Stock
165632,Mammillaria vivipara var. chlorantha (Engelm.) L.D.Benson,Pelecyphora dasyacantha subsp. dasyacantha,Pelecyphora dasyacantha subsp. dasyacantha,Pelecyphora dasyacantha subsp. dasyacantha,Pelecyphora dasyacantha (Engelm.) D.Aquino & Dan.Sánchez,Pelecyphora chlorantha (Engelm.) Stock,Pelecyphora chlorantha (Engelm.) Stock
165652,Cactus radiosus var. chloranthus (Engelm.) J.M.Coult.,Pelecyphora dasyacantha subsp. dasyacantha,Pelecyphora dasyacantha subsp. dasyacantha,Pelecyphora dasyacantha subsp. dasyacantha,Pelecyphora dasyacantha (Engelm.) D.Aquino & Dan.Sánchez,Pelecyphora chlorantha (Engelm.) Stock,Pelecyphora chlorantha (Engelm.) Stock
165699,Coryphantha chlorantha (Engelm.) Britton & Rose,Pelecyphora dasyacantha subsp. dasyacantha,Pelecyphora dasyacantha subsp. dasyacantha,Pelecyphora dasyacantha subsp. dasyacantha,Pelecyphora dasyacantha (Engelm.) D.Aquino & Dan.Sánchez,Pelecyphora chlorantha (Engelm.) Stock,Pelecyphora chlorantha (Engelm.) Stock
165750,Hieracium compositum subsp. catalaunicum (Arv.-Touv. & Gaut.) Zahn,Hieracium nobile Gren.,Hieracium nobile Gren.,Hieracium nobile Gren.,Hieracium nobile Gren.,Hieracium nobile subsp. nobile,Hieracium nobile Gren.
168221,Tridentopsis mutica var. elongata (Buckley) P.M.Peterson & Romasch.,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis elongata (Buckley) Wipff & Weakley,Tridentopsis elongata (Buckley) Wipff & Weakley
168326,Sieglingia elongata (Buckley) Nash,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis elongata (Buckley) Wipff & Weakley,Tridentopsis elongata (Buckley) Wipff & Weakley
168437,Tricuspis elongata (Buckley) A.Heller,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis elongata (Buckley) Wipff & Weakley,Tridentopsis elongata (Buckley) Wipff & Weakley
168438,Tridens elongatus (Buckley) Nash,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis elongata (Buckley) Wipff & Weakley,Tridentopsis elongata (Buckley) Wipff & Weakley
168439,Tridens muticus var. elongatus (Buckley) Shinners,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis elongata (Buckley) Wipff & Weakley,Tridentopsis elongata (Buckley) Wipff & Weakley
168440,Triodia elongata (Buckley) Bush,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis mutica (Torr.) P.M.Peterson,Tridentopsis elongata (Buckley) Wipff & Weakley,Tridentopsis elongata (Buckley) Wipff & Weakley
168685,Crepidomanes pervenulosum (Alderw.) Copel.,Trichomanes parvifolium (Baker) Copel.,Trichomanes parvifolium (Baker) Copel.,Trichomanes parvifolium (Baker) Copel.,Trichomanes parvifolium (Baker) Copel.,Trichomanes pervenulosum Alderw.,Trichomanes pervenulosum Alderw.
168856,Gonostegia neilgherrensis (Wight) Miq.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii var. neilgherrensis (Wight) Pusalkar & Ingle,Gonostegia wightii (Benn.) Pusalkar & Ingle
168872,Memorialis neilgherrensis (Wight) Wedd.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii var. neilgherrensis (Wight) Pusalkar & Ingle,Gonostegia wightii (Benn.) Pusalkar & Ingle
168942,Cerastium dinaricum var. hekuravense (Jáv.) Niketić,Cerastium dinaricum Beck & Szyszył.,Cerastium dinaricum Beck & Szyszył.,Cerastium dinaricum Beck & Szyszył.,Cerastium dinaricum Beck & Szyszył.,Cerastium hekuravense Jáv.,Cerastium hekuravense Jáv.
