,taxon_name_w_authors,v11_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species_w_author,v13_direct_accepted_name_w_author,v13_direct_accepted_species_w_author
311576,Cytisus lasiosemius Boiss.,"Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long","Chamaecytisus frivaldszkyanus (Degen) Kuzmanov ex Greuter, Burdet & G.Long",Chamaecytisus lasiosemius (Boiss.) Pifkó,Chamaecytisus lasiosemius (Boiss.) Pifkó
312867,Cinnamomum purpureum H.G.Ye & F.G.Wang,Cinnamomum parthenoxylon (Jack) Meisn.,Cinnamomum parthenoxylon (Jack) Meisn.,Camphora parthenoxylon (Jack) Nees,Camphora parthenoxylon (Jack) Nees,"Camphora purpurea (H.G.Ye & F.G.Wang) Y.Yang, Bing Liu & Zhi Yang","Camphora purpurea (H.G.Ye & F.G.Wang) Y.Yang, Bing Liu & Zhi Yang"
313905,Citrus × nobilis subf. reticulata (Blanco) M.Hiroe,Citrus × aurantium f. deliciosa (Ten.) M.Hiroe,Citrus × aurantium f. deliciosa (Ten.) M.Hiroe,Citrus × aurantium f. deliciosa (Ten.) M.Hiroe,Citrus × aurantium L.,Citrus reticulata Blanco,Citrus reticulata Blanco
315495,Cleome rosea var. armata Chodat & Hassl.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome guaranitica (Chodat & Hassl.) Briq.,Cleome guaranitica (Chodat & Hassl.) Briq.
315498,Tarenaya bicolor (Gardner) Soares Neto & Roalson,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome bicolor Gardner,Cleome bicolor Gardner
315499,Cleome nummularia DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome parviflora subsp. psoraleifolia (DC.) Iltis,Cleome parviflora Kunth
315500,Cleome bicolor Gardner,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome bicolor Gardner,Cleome bicolor Gardner
315501,Cleome inermis Malme,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome inermis Malme,Cleome inermis Malme
316616,Brassica mesopotamica (Spreng.) Bernh.,"Coincya tournefortii (Gouan) Alcaraz, T.E.Díaz, Rivas Mart. & Sánchez-Gómez","Coincya tournefortii (Gouan) Alcaraz, T.E.Díaz, Rivas Mart. & Sánchez-Gómez","Coincya tournefortii (Gouan) Alcaraz, T.E.Díaz, Rivas Mart. & Sánchez-Gómez","Coincya tournefortii (Gouan) Alcaraz, T.E.Díaz, Rivas Mart. & Sánchez-Gómez",Mutarda arvensis (L.) D.A.German,Mutarda arvensis (L.) D.A.German
317027,Colubrina texensis var. pedunculata M.C.Johnst.,Colubrina stricta Engelm.,Colubrina stricta Engelm.,Colubrina stricta Engelm.,Colubrina stricta Engelm.,Colubrina villarrealii G.L.Nesom,Colubrina villarrealii G.L.Nesom
317680,Combretum leucanthum Van Heurck & Müll.Arg.,Combretum latifolium Blume,Combretum latifolium Blume,Combretum latifolium Blume,Combretum latifolium Blume,Combretum albidum G.Don,Combretum albidum G.Don
317741,Calopyxis velutina Tul.,Combretum longicollum Jongkind,Combretum longicollum Jongkind,Combretum longicollum Jongkind,Combretum longicollum Jongkind,Combretum calopyxis Jongkind & Callm.,Combretum calopyxis Jongkind & Callm.
317742,Calopyxis eriantha Tul.,Combretum longicollum Jongkind,Combretum longicollum Jongkind,Combretum longicollum Jongkind,Combretum longicollum Jongkind,Combretum calopyxis Jongkind & Callm.,Combretum calopyxis Jongkind & Callm.
317754,Calopyxis humbertiana H.Perrier,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx (Tul.) Jongkind,Combretum macrocalyx (Tul.) Jongkind,Combretum humbertianum (H.Perrier) Jongkind & Callm.,Combretum humbertianum (H.Perrier) Jongkind & Callm.
319208,Lithocardium macranthum (Cham.) Kuntze,Cordia macrantha Chodat,Cordia macrantha Chodat,Cordia alliodora (Ruiz & Pav.) Oken,Cordia alliodora (Ruiz & Pav.) Oken,Varronia paucidentata (Fresen.) Friesen,Varronia paucidentata (Fresen.) Friesen
319292,Cordia odorata Gürke,Cordia platythyrsa Baker,Cordia platythyrsa Baker,Cordia platythyrsa Baker,Cordia platythyrsa Baker,Cordia millenii Baker,Cordia millenii Baker
320571,Uvedalia nana E.Mey. ex Benth.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma nanum (Benth.) Engl.,Craterostigma nanum (Benth.) Engl.
320572,Craterostigma nanum (Benth.) Engl.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma nanum (Benth.) Engl.,Craterostigma nanum (Benth.) Engl.
320573,Torenia nana Benth.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma plantagineum Hochst.,Craterostigma nanum (Benth.) Engl.,Craterostigma nanum (Benth.) Engl.
321542,Luffa cylindrica var. multiflora (Spreng.) Domin,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
321659,Cucumis trigonus Roxb.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis trigonus Roxb.,Cucumis trigonus Roxb.
321750,Luffa racemosa Roxb.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
321763,Luffa arabum Steud.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
321765,Luffa clavata Roxb.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
321767,Luffa cordata Meisn. ex M.Roem.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
321770,Luffa hederacea Wall. ex G.Don,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
321772,Luffa foetida Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
321774,Luffa jacquinii Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
321777,Luffa veitchii Naudin,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
321779,Luffa vittata Zipp. ex Span.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
321780,Luffa striata Schrad.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
321782,Luffa satpatia Buch.-Ham. ex G.Don,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
321784,Luffa parvala Buch.-Ham.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
321786,Luffa scabra Schumach. & Thonn.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
321788,Luffa luffa (L.) A.Lyons,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Cucumis melo L.,Luffa aegyptiaca Mill.,Luffa aegyptiaca Mill.
322263,Tephrocactus pseudorauppianus Backeb.,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia berteroi (Colla) F.Ritter,Cumulopuntia berteroi (Colla) F.Ritter
322270,Tephrocactus campestris (Britton & Rose) Backeb.,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia leucophaea (Phil.) Hoxey,Cumulopuntia leucophaea (Phil.) Hoxey
322293,Opuntia campestris Britton & Rose,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia leucophaea (Phil.) Hoxey,Cumulopuntia leucophaea (Phil.) Hoxey
322504,Cuphea ericoides var. paralarix Lourteig,Cuphea ericoides Cham. & Schltdl.,Cuphea ericoides Cham. & Schltdl.,Cuphea ericoides Cham. & Schltdl.,Cuphea ericoides Cham. & Schltdl.,Cuphea paralarix (Lourteig) T.B.Cavalc. & S.A.Graham,Cuphea paralarix (Lourteig) T.B.Cavalc. & S.A.Graham
326276,Dendrophthoe discolor Barlow,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe curvata (Blume) Miq.,Dendrophthoe curvata (Blume) Miq.
326586,Descurainia tenuissima (Reiche) Speg.,Descurainia cumingiana (Fisch. & C.A.Mey.) Prantl,Descurainia cumingiana (Fisch. & C.A.Mey.) Prantl,Descurainia cumingiana (Fisch. & C.A.Mey.) Prantl,Descurainia cumingiana (Fisch. & C.A.Mey.) Prantl,Descurainia nuttallii (Colla) O.E.Schulz,Descurainia nuttallii (Colla) O.E.Schulz
327060,Annona laevigata Mart.,Desmos chinensis Lour.,Desmos chinensis Lour.,Desmos chinensis Lour.,Desmos chinensis Lour.,Xylopia laevigata (Mart.) R.E.Fr.,Xylopia laevigata (Mart.) R.E.Fr.
329039,Wormia kunstleri King,Dillenia ovata Wall. ex Hook.f. & Thomson,Dillenia ovata Wall. ex Hook.f. & Thomson,Dillenia ovata Wall. ex Hook.f. & Thomson,Dillenia ovata Wall. ex Hook.f. & Thomson,Dillenia grandifolia Wall. ex Hook.f. & Thomson,Dillenia grandifolia Wall. ex Hook.f. & Thomson
330639,Draba hirta var. hebecarpa Lindblom,Draba hirta L.,Draba hirta L.,Draba hirta L.,Draba hirta L.,Draba glabella Pursh,Draba glabella Pursh
330753,Draba norvegica var. intermedia (Lindblom) O.E.Schulz,Draba norvegica Gunnerus,Draba norvegica Gunnerus,Draba norvegica Gunnerus,Draba norvegica Gunnerus,Draba hirta L.,Draba hirta L.
332397,Lobivia densispina f. leucomalla (Wessner) Buining,Echinopsis densispina Werderm.,Echinopsis densispina Werderm.,Echinopsis densispina Werderm.,Echinopsis densispina Werderm.,Echinopsis aurea subsp. leucomalla (Wessner) Schlumpb.,Echinopsis aurea Britton & Rose
332895,Ganitrus sphaerica Gaertn.,Elaeocarpus angustifolius Blume,Elaeocarpus angustifolius Blume,Elaeocarpus angustifolius Blume,Elaeocarpus angustifolius Blume,Elaeocarpus sphaericus (Gaertn.) Heer,Elaeocarpus sphaericus (Gaertn.) Heer
332897,Aceratium ganitrum (Roxb. ex G.Don) Bosse,Elaeocarpus angustifolius Blume,Elaeocarpus angustifolius Blume,Elaeocarpus angustifolius Blume,Elaeocarpus angustifolius Blume,Elaeocarpus sphaericus (Gaertn.) Heer,Elaeocarpus sphaericus (Gaertn.) Heer
332901,Elaeocarpus ganitrus Roxb. ex G.Don,Elaeocarpus angustifolius Blume,Elaeocarpus angustifolius Blume,Elaeocarpus angustifolius Blume,Elaeocarpus angustifolius Blume,Elaeocarpus sphaericus (Gaertn.) Heer,Elaeocarpus sphaericus (Gaertn.) Heer
333630,Elatostema edule C.B.Rob.,Elatostema platyphyllum Wedd.,Elatostema platyphyllum Wedd.,Elatostema platyphyllum Wedd.,Elatostema platyphyllum Wedd.,Elatostema edule C.B.Rob.,Elatostema edule C.B.Rob.
336933,Cactus berteroi Colla,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Cumulopuntia berteroi (Colla) F.Ritter,Cumulopuntia berteroi (Colla) F.Ritter
337333,Eruca aurea Batt.,Eruca pinnatifida (Desf.) Pomel,Eruca pinnatifida (Desf.) Pomel,Eruca pinnatifida (Desf.) Pomel,Eruca pinnatifida (Desf.) Pomel,Eruca aurea Batt.,Eruca aurea Batt.
337361,Brassica purpurascens Banks & Sol.,Erucaria hispanica (L.) Druce,Erucaria hispanica (L.) Druce,Erucaria hispanica (L.) Druce,Erucaria hispanica (L.) Druce,Chorispora purpurascens (Banks & Sol.) Eig,Chorispora purpurascens (Banks & Sol.) Eig
337495,Eryngium floribundum var. pycnocephalum Urb.,Eryngium floribundum Cham. & Schltdl.,Eryngium floribundum Cham. & Schltdl.,Eryngium floribundum Cham. & Schltdl.,Eryngium floribundum Cham. & Schltdl.,Eryngium serra Cham. & Schltdl.,Eryngium serra Cham. & Schltdl.
337496,Eryngium floribundum var. serroides Urb.,Eryngium floribundum Cham. & Schltdl.,Eryngium floribundum Cham. & Schltdl.,Eryngium floribundum Cham. & Schltdl.,Eryngium floribundum Cham. & Schltdl.,Eryngium serra Cham. & Schltdl.,Eryngium serra Cham. & Schltdl.
337676,Cheiranthus grandiflorus A.Heller,Erysimum asperum (Nutt.) DC.,Erysimum asperum (Nutt.) DC.,Erysimum asperum (Nutt.) DC.,Erysimum asperum (Nutt.) DC.,Erysimum menziesii (Hook.) Wettst.,Erysimum menziesii (Hook.) Wettst.
337888,Erysimum durum J.Presl & C.Presl,Erysimum marschallianum Andrz. ex DC.,Erysimum marschallianum Andrz. ex DC.,Erysimum marschallianum Andrz. ex DC.,Erysimum marschallianum Andrz. ex DC.,Erysimum virgatum Roth,Erysimum virgatum Roth
339275,Euphrasia officinalis var. puberula (Jord.) F.Towns.,Euphrasia pectinata Ten.,Euphrasia pectinata Ten.,Euphrasia pectinata Ten.,Euphrasia pectinata Ten.,Euphrasia officinalis subsp. pratensis Fr.,Euphrasia officinalis L.
339317,Euphrasia stricta var. puberula (Jord.) O.Bolòs & Vigo,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia officinalis subsp. pratensis Fr.,Euphrasia officinalis L.
339328,Euphrasia × brevipila var. reayensis Pugsley,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia × notata F.Towns.,Euphrasia × notata F.Towns.
339335,Euphrasia majalis Jord.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia pectinata subsp. pectinata,Euphrasia pectinata Ten.
339336,Euphrasia tatarica var. bicknellii (Wettst.) Wettst.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia stricta J.P.Wolff ex J.F.Lehm.,Euphrasia pectinata subsp. pectinata,Euphrasia pectinata Ten.
339372,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa
339373,Heliotropium katangense Gürke,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa
339374,Heliotropium baclei var. rostratum I.M.Johnst.,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa
339375,Heliotropium nigerinum A.Chev.,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa,Euploca katangensis (Gürke) E.L.A.N.Simons & Wieringa
339376,Evolvulus madagascariensis Vatke,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca madagascariensis (Vatke) E.L.A.N.Simons & Wieringa,Euploca madagascariensis (Vatke) E.L.A.N.Simons & Wieringa
340190,Echinocactus acanthodes Lem.,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus acanthodes (Lem.) Britton & Rose,Ferocactus acanthodes (Lem.) Britton & Rose
340191,Echinocactus cylindraceus Engelm.,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus acanthodes (Lem.) Britton & Rose,Ferocactus acanthodes (Lem.) Britton & Rose
340200,Ferocactus acanthodes (Lem.) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus viridescens (Torr. & A.Gray) Britton & Rose,Ferocactus acanthodes (Lem.) Britton & Rose,Ferocactus acanthodes (Lem.) Britton & Rose
340649,Ficus courtallensis (Miq.) Baill.,Ficus arnottiana (Miq.) Miq.,Ficus arnottiana (Miq.) Miq.,Ficus arnottiana (Miq.) Miq.,Ficus arnottiana (Miq.) Miq.,Ficus hispida var. hispida,Ficus hispida L.f.
343437,Rheedia sagotiana Engl.,Garcinia macrophylla Mart.,Garcinia macrophylla Mart.,Garcinia macrophylla Mart.,Garcinia macrophylla Mart.,Garcinia benthamiana (Planch. & Triana) Pipoly,Garcinia benthamiana (Planch. & Triana) Pipoly
345577,Gentianella pilosa subsp. degenii (Hayek) Holub,Gentianella pilosa (Wettst.) Holub,Gentianella pilosa (Wettst.) Holub,Gentianella pilosa (Wettst.) Holub,Gentianella pilosa (Wettst.) Holub,Gentianella anisodonta (Borbás) Á.Löve & D.Löve,Gentianella anisodonta (Borbás) Á.Löve & D.Löve
347678,Goniothalamus lii X.L.Hou & Y.M.Shui,Goniothalamus yunnanensis W.T.Wang,Goniothalamus yunnanensis W.T.Wang,Goniothalamus yunnanensis W.T.Wang,Goniothalamus yunnanensis W.T.Wang,Goniothalamus peduncularis King & Prain,Goniothalamus peduncularis King & Prain
347734,Memorialis mysorensis (Wight) Wedd.,Gonostegia triandra (Blume) Miq.,Gonostegia triandra (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia bennettiana var. mysorensis (Wight) Pusalkar & Ingle,Gonostegia bennettiana (Wight) Pusalkar & Ingle
347747,Pouzolzia bennettiana var. mysorensis (Wight) Hook.f.,Gonostegia triandra (Blume) Miq.,Gonostegia triandra (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia bennettiana var. mysorensis (Wight) Pusalkar & Ingle,Gonostegia bennettiana (Wight) Pusalkar & Ingle
347748,Pouzolzia mysorensis Wight,Gonostegia triandra (Blume) Miq.,Gonostegia triandra (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia bennettiana var. mysorensis (Wight) Pusalkar & Ingle,Gonostegia bennettiana (Wight) Pusalkar & Ingle
347749,Pouzolzia bennettiana Wight,Gonostegia triandra (Blume) Miq.,Gonostegia triandra (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia bennettiana (Wight) Pusalkar & Ingle,Gonostegia bennettiana (Wight) Pusalkar & Ingle
347754,Pouzolzia gardneriana Wight,Gonostegia triandra (Blume) Miq.,Gonostegia triandra (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia gardneri (Wight) Pusalkar & Ingle,Gonostegia gardneri (Wight) Pusalkar & Ingle
347755,Pouzolzia gardneri Wight,Gonostegia triandra (Blume) Miq.,Gonostegia triandra (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia gardneri (Wight) Pusalkar & Ingle,Gonostegia gardneri (Wight) Pusalkar & Ingle
347758,Pouzolzia tomentosa Wight,Gonostegia triandra (Blume) Miq.,Gonostegia triandra (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia bennettiana var. tomentosa (Wight) Pusalkar & Ingle,Gonostegia bennettiana (Wight) Pusalkar & Ingle
347761,Pouzolzia quadrialata Wight,Gonostegia triandra (Blume) Miq.,Gonostegia triandra (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia bennettiana var. bennettiana,Gonostegia bennettiana (Wight) Pusalkar & Ingle
350176,Gymnosporia inermis Merr. & L.M.Perry,Gymnosporia trilocularis Hayata,Gymnosporia trilocularis Hayata,Gymnosporia trilocularis Hayata,Gymnosporia trilocularis Hayata,Gymnosporia inermis Merr. & L.M.Perry,Gymnosporia inermis Merr. & L.M.Perry
353776,Hemistemma angustifolium R.Br. ex DC.,Hibbertia fasciculata R.Br. ex DC.,Hibbertia fasciculata R.Br. ex DC.,Hibbertia fasciculata R.Br. ex DC.,Hibbertia fasciculata R.Br. ex DC.,Hibbertia lagarophylla Toelken,Hibbertia lagarophylla Toelken
353796,Hibbertia heterotricha Toelken,Hibbertia heterotricha Bureau ex Guillaumin,Hibbertia heterotricha Bureau ex Guillaumin,Hibbertia heterotricha Bureau ex Guillaumin,Hibbertia heterotricha Bureau ex Guillaumin,Hibbertia nemorosa Toelken,Hibbertia nemorosa Toelken
353821,Hibbertia ovata var. scabra (R.Br. ex DC.) Domin,Hibbertia ovata Steud.,Hibbertia ovata Steud.,Hibbertia ovata Steud.,Hibbertia ovata Steud.,Hibbertia aspera subsp. aspera,Hibbertia aspera DC.
354648,Neisandra indica Raf.,Hopea odorata Roxb.,Hopea odorata Roxb.,Hopea odorata Roxb.,Hopea odorata Roxb.,Hopea indica (Raf.) R.Kr.Singh,Hopea indica (Raf.) R.Kr.Singh
355368,Hydrangea cyanema Nutt.,Hydrangea robusta Hook.f. & Thomson,Hydrangea robusta Hook.f. & Thomson,Hydrangea robusta Hook.f. & Thomson,Hydrangea robusta Hook.f. & Thomson,Hydrangea stylosa Hook.f. & Thomson,Hydrangea stylosa Hook.f. & Thomson
356393,Ilex perulera Molinari,Ilex anonoides Loes.,Ilex anonoides Loes.,Ilex amplifolia Rusby,Ilex amplifolia Rusby,Ilex crassifolioides Loes.,Ilex crassifolioides Loes.
356395,Ilex crassifolia Hook.,Ilex anonoides Loes.,Ilex anonoides Loes.,Ilex amplifolia Rusby,Ilex amplifolia Rusby,Ilex crassifolioides Loes.,Ilex crassifolioides Loes.
356845,Ilex orbicularis Willd.,Ilex tahanensis Kiew,Ilex tahanensis Kiew,Ilex tahanensis Kiew,Ilex tahanensis Kiew,Ilex rupicola Kunth,Ilex rupicola Kunth
357051,Impatiens laxiflora var. stracheyi Hook.f.,Impatiens laxiflora Edgew.,Impatiens laxiflora Edgew.,Impatiens laxiflora Edgew.,Impatiens laxiflora Edgew.,Impatiens tingens Edgew.,Impatiens tingens Edgew.
357057,Impatiens laxiflora var. khasiana Hook.f.,Impatiens laxiflora Edgew.,Impatiens laxiflora Edgew.,Impatiens laxiflora Edgew.,Impatiens laxiflora Edgew.,Impatiens racemosa DC.,Impatiens racemosa DC.
357550,Indigofera enneaphylla L.,Indigofera tsiangiana Metcalf,Indigofera tsiangiana Metcalf,Indigofera tsiangiana Metcalf,Indigofera tsiangiana Metcalf,Psoralea pinnata L.,Psoralea pinnata L.
357622,Inga mitaraka Poncy,Inga alba (Sw.) Willd.,Inga alba (Sw.) Willd.,Inga alba (Sw.) Willd.,Inga alba (Sw.) Willd.,Inga mitaraka Poncy,Inga mitaraka Poncy
357869,Inga jenmanii Sandwith,Inga sertulifera subsp. leptopus (Benth.) T.D.Penn.,Inga sertulifera subsp. leptopus (Benth.) T.D.Penn.,Inga sertulifera subsp. leptopus (Benth.) T.D.Penn.,Inga sertulifera DC.,Inga jenmanii Sandwith,Inga jenmanii Sandwith
359810,Tetracera alnifolia subsp. dinklagei (Gilg) Kubitzki,Tetracera alnifolia var. podotricha (Gilg) Staner,Tetracera alnifolia var. podotricha (Gilg) Staner,Tetracera podotricha Gilg,Tetracera podotricha Gilg,Tetracera alnifolia subsp. dinklagei (Gilg) Kubitzki,Tetracera alnifolia Willd.
359811,Tetracera dinklagei Gilg,Tetracera alnifolia var. podotricha (Gilg) Staner,Tetracera alnifolia var. podotricha (Gilg) Staner,Tetracera podotricha Gilg,Tetracera podotricha Gilg,Tetracera alnifolia subsp. dinklagei (Gilg) Kubitzki,Tetracera alnifolia Willd.
361375,Helianthemum apenninum var. tomentellum (Willk.) O.Bolòs & Vigo,Helianthemum nummularium subsp. obscurum (Pers.) Holub,Helianthemum nummularium subsp. obscurum (Pers.) Holub,Helianthemum nummularium subsp. obscurum (Pers.) Holub,Helianthemum nummularium (L.) Mill.,Helianthemum violaceum subsp. violaceum,Helianthemum violaceum (Cav.) Pers.
362768,Rosa sinica var. typica Regel,Rosa laevigata Michx.,Rosa laevigata Michx.,Rosa laevigata Michx.,Rosa laevigata Michx.,Rosa chinensis Jacq.,Rosa chinensis Jacq.
