,taxon_name_w_authors,v10_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species_w_author,v13_direct_accepted_name_w_author,v13_direct_accepted_species_w_author
138464,Acratherum fuscatum B.D.Jacks.,Arundinella fuscata Nees ex Buse,Arundinella fuscata Nees ex Buse,Arundinella fuscata Nees ex Buse,Arundinella fuscata Nees ex Buse,Arundinella purpurea Hochst. ex Steud.,Arundinella purpurea Hochst. ex Steud.
139440,Bouteloua aristidoides var. arizonica M.E.Jones,Bouteloua aristidoides (Kunth) Griseb.,Bouteloua aristidoides (Kunth) Griseb.,Bouteloua aristidoides (Kunth) Griseb.,Bouteloua aristidoides (Kunth) Griseb.,Bouteloua arizonica (M.E.Jones) Cuellar & Columbus,Bouteloua arizonica (M.E.Jones) Cuellar & Columbus
139494,Triathera gracilis E.Fourn.,Bouteloua juncea (Desv. ex P.Beauv.) Hitchc.,Bouteloua juncea (Desv. ex P.Beauv.) Hitchc.,Bouteloua juncea (Desv. ex P.Beauv.) Hitchc.,Bouteloua juncea (Desv. ex P.Beauv.) Hitchc.,Bouteloua triaena (Trin.) Scribn.,Bouteloua triaena (Trin.) Scribn.
139660,Brachypodium pinnatum proles cespitosum (Host) Rouy,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium rupestre subsp. cespitosum (Host) H.Scholz,Brachypodium rupestre (Host) Roem. & Schult.
139667,Bromus rupestris Host,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre (Host) Roem. & Schult.
139681,Bromus gracilis Leyss.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre (Host) Roem. & Schult.
139712,Brachypodium pinnatum subvar. gracile St.-Yves,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre (Host) Roem. & Schult.
139716,Brachypodium pinnatum var. gracile Asch. & Graebn.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre (Host) Roem. & Schult.
139720,Brachypodium pinnatum subsp. gracile Soó,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium rupestre (Host) Roem. & Schult.,Brachypodium rupestre (Host) Roem. & Schult.
139725,Bromus cespitosus Host,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium pinnatum (L.) P.Beauv.,Brachypodium rupestre subsp. cespitosum (Host) H.Scholz,Brachypodium rupestre (Host) Roem. & Schult.
140600,Calamagrostis aristata Ohwi,Calamagrostis niitakayamensis Honda,Calamagrostis niitakayamensis Honda,Calamagrostis niitakayamensis Honda,Calamagrostis niitakayamensis Honda,Calamagrostis arundinacea (L.) Roth,Calamagrostis arundinacea (L.) Roth
140970,Cenchrus polystachios Anon.,Cenchrus setosus Sw.,Cenchrus setosus Sw.,Cenchrus setosus Sw.,Cenchrus setosus Sw.,Cenchrus setosus subsp. setosus,Cenchrus setosus Sw.
141407,Cleistogenes foliosa Keng,Cleistogenes festucacea Honda,Cleistogenes festucacea Honda,Cleistogenes festucacea Honda,Cleistogenes festucacea Honda,Cleistogenes kitagawae Honda,Cleistogenes kitagawae Honda
141842,Dactylis glomerata var. dactyloides (Sm.) Halácsy,Dactylis glomerata subsp. hispanica (Roth) Nyman,Dactylis glomerata subsp. hispanica (Roth) Nyman,Dactylis glomerata subsp. hispanica (Roth) Nyman,Dactylis glomerata L.,Dactylis glomerata subsp. glomerata,Dactylis glomerata L.
142156,Panicum aciculare var. ramosum (Griseb.) Wipff,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium fusiforme (Hitchc.) Harvill,Dichanthelium fusiforme (Hitchc.) Harvill
142157,Dichanthelium aciculare var. ramosum (Griseb.) Davidse,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium fusiforme (Hitchc.) Harvill,Dichanthelium fusiforme (Hitchc.) Harvill
142162,Panicum neuranthum var. ramosum Griseb.,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium fusiforme (Hitchc.) Harvill,Dichanthelium fusiforme (Hitchc.) Harvill
142163,Panicum fusiforme Hitchc.,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium aciculare (Desv.) Gould & C.A.Clark,Dichanthelium fusiforme (Hitchc.) Harvill,Dichanthelium fusiforme (Hitchc.) Harvill
142187,Panicum commutatum var. minus Vasey,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.
142207,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.
142210,Dichanthelium commutatum subsp. ashei (T.G.Pearson ex Ashe) Freckmann & Lelong,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.
142212,Dichanthelium joorii (Vasey) Mohlenbr.,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium joorii (Vasey) Mohlenbr.,Dichanthelium joorii (Vasey) Mohlenbr.
142214,Dichanthelium commutatum subsp. joorii (Vasey) Freckmann & Lelong,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium joorii (Vasey) Mohlenbr.,Dichanthelium joorii (Vasey) Mohlenbr.
142215,Panicum commutatum var. ashei (T.G.Pearson ex Ashe) Fernald,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.
142216,Dichanthelium commutatum var. ashei (T.G.Pearson ex Ashe) Mohlenbr.,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.,Dichanthelium ashei (T.G.Pearson ex Ashe) Mohlenbr.
142217,Panicum commutatum var. joorii (Vasey) Fernald,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium joorii (Vasey) Mohlenbr.,Dichanthelium joorii (Vasey) Mohlenbr.
142223,Panicum joorii Vasey,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium commutatum (Schult.) Gould,Dichanthelium joorii (Vasey) Mohlenbr.,Dichanthelium joorii (Vasey) Mohlenbr.
142247,Dichanthelium dichotomum subsp. nitidum (Lam.) Freckmann & Lelong,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium nitidum (Lam.) Mohlenbr.,Dichanthelium nitidum (Lam.) Mohlenbr.
142251,Dichanthelium dichotomum var. nitidum (Lam.) LeBlond,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium nitidum (Lam.) Mohlenbr.,Dichanthelium nitidum (Lam.) Mohlenbr.
142253,Dichanthelium nitidum (Lam.) Mohlenbr.,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium nitidum (Lam.) Mohlenbr.,Dichanthelium nitidum (Lam.) Mohlenbr.
142265,Panicum nitidum var. glabriusculum Döll,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium nitidum (Lam.) Mohlenbr.,Dichanthelium nitidum (Lam.) Mohlenbr.
142275,Panicum dichotomum var. nitidum (Lam.) Alph.Wood,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium dichotomum (L.) Gould,Dichanthelium nitidum (Lam.) Mohlenbr.,Dichanthelium nitidum (Lam.) Mohlenbr.
142312,Panicum occidentale Scribn.,Dichanthelium implicatum (Scribn.) Kerguélen,Dichanthelium implicatum (Scribn.) Kerguélen,Dichanthelium implicatum (Scribn.) Kerguélen,Dichanthelium implicatum (Scribn.) Kerguélen,Dichanthelium occidentale (Scribn.) Wipff,Dichanthelium occidentale (Scribn.) Wipff
142313,Panicum pacificum Hitchc. & Chase,Dichanthelium implicatum (Scribn.) Kerguélen,Dichanthelium implicatum (Scribn.) Kerguélen,Dichanthelium implicatum (Scribn.) Kerguélen,Dichanthelium implicatum (Scribn.) Kerguélen,Dichanthelium pacificum (Hitchc. & Chase) Wipff,Dichanthelium pacificum (Hitchc. & Chase) Wipff
142361,Panicum erythrocarpum Ashe,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale subsp. ovale,Dichanthelium ovale (Elliott) Gould & C.A.Clark
142362,Panicum alabamense Ashe,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale subsp. ovale,Dichanthelium ovale (Elliott) Gould & C.A.Clark
142363,Panicum benneri Fernald,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale subsp. ovale,Dichanthelium ovale (Elliott) Gould & C.A.Clark
142364,Panicum ciliferum Nash,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale subsp. ovale,Dichanthelium ovale (Elliott) Gould & C.A.Clark
142365,Panicum ciliiferum Nash,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale subsp. ovale,Dichanthelium ovale (Elliott) Gould & C.A.Clark
142367,Panicum ovatum Steud.,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale subsp. ovale,Dichanthelium ovale (Elliott) Gould & C.A.Clark
142368,Panicum villosum Elliott,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale (Elliott) Gould & C.A.Clark,Dichanthelium ovale subsp. ovale,Dichanthelium ovale (Elliott) Gould & C.A.Clark
142369,Panicum demissum Trin.,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum var. sabulorum,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark
142373,Panicum polycladum Ekman,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum var. polycladum (Ekman) Zuloaga,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark
142374,Dichanthelium sabulorum var. cordatum (Zuloaga & Morrone) Zuloaga,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum var. sabulorum,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark
142375,Panicum oricola Hitchc. & Chase,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum var. sabulorum,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark
142376,Panicum pencanum Phil.,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum var. sabulorum,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark
142378,Panicum sabulorum var. cordatum Zuloaga & Morrone,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum var. sabulorum,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark
142379,Panicum deltae Parodi,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum var. sabulorum,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark
142380,Panicum demissum f. decalvatum (Döll) Ekman,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum var. sabulorum,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark
142381,Panicum demissum var. isachnoides Hack. ex Buchtien,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum var. sabulorum,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark
142382,Panicum columbianum var. oricola (Hitchc. & Chase) Fernald,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum var. sabulorum,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark
142383,Panicum latiglume Döll,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum var. sabulorum,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark
142384,Panicum latiglume var. decalvatum Döll,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum var. sabulorum,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark
142385,Panicum latiglume var. villosum Döll,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum var. sabulorum,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark
142386,Panicum heterophyllum Bosc ex Nees,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum var. sabulorum,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark
142387,Panicum fultum Hack.,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum var. sabulorum,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark
142388,Panicum acutatum Steud.,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark,Dichanthelium sabulorum var. sabulorum,Dichanthelium sabulorum (Lam.) Gould & C.A.Clark
142404,Dichanthelium strigosum subsp. glabrescens (Griseb.) Freckmann & Lelong,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. glabrescens (Griseb.) Freckmann & Lelong,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann
142405,Panicum strigosum var. glabrescens (Griseb.) Lelong,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. glabrescens (Griseb.) Freckmann & Lelong,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann
142406,Dichanthelium strigosum subsp. leucoblepharis (Trin.) Freckmann & Lelong,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. leucoblepharis (Trin.) Freckmann & Lelong,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann
142407,Panicum strigosum var. leucoblepharis (Trin.) Lelong,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. leucoblepharis (Trin.) Freckmann & Lelong,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann
142408,Dichanthelium strigosum var. glabrescens (Griseb.) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. glabrescens (Griseb.) Freckmann & Lelong,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann
142409,Panicum strigosum var. puberulum C.F.Reed,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. leucoblepharis (Trin.) Freckmann & Lelong,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann
142410,Dichanthelium strigosum var. leucoblepharis (Trin.) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. leucoblepharis (Trin.) Freckmann & Lelong,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann
142411,Panicum laxiflorum var. pubescens Vasey,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. strigosum,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann
142413,Dichanthelium leucoblepharis (Trin.) Gould & C.A.Clark,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. leucoblepharis (Trin.) Freckmann & Lelong,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann
142414,Panicum leucoblepharis Trin.,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. leucoblepharis (Trin.) Freckmann & Lelong,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann
142415,Dichanthelium leucoblepharis var. glabrescens (Griseb.) Gould & C.A.Clark,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. glabrescens (Griseb.) Freckmann & Lelong,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann
142416,Panicum longipedunculatum Scribn.,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. strigosum,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann
142417,Panicum dichotomum var. glabrescens Griseb.,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. glabrescens (Griseb.) Freckmann & Lelong,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann
142418,Panicum ciliatifolium Kunth,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. strigosum,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann
142419,Panicum ciliatum Elliott,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann,Dichanthelium strigosum subsp. strigosum,Dichanthelium strigosum (Muhl. ex Elliott) Freckmann
142511,Panicum scalarum Schweinf.,Digitaria abyssinica (Hochst. ex A.Rich.) Stapf,Digitaria abyssinica (Hochst. ex A.Rich.) Stapf,Digitaria abyssinica (Hochst. ex A.Rich.) Stapf,Digitaria abyssinica (Hochst. ex A.Rich.) Stapf,Digitaria scalarum (Schweinf.) Chiov.,Digitaria scalarum (Schweinf.) Chiov.
142512,Panicum scalarum var. elatius Chiov.,Digitaria abyssinica (Hochst. ex A.Rich.) Stapf,Digitaria abyssinica (Hochst. ex A.Rich.) Stapf,Digitaria abyssinica (Hochst. ex A.Rich.) Stapf,Digitaria abyssinica (Hochst. ex A.Rich.) Stapf,Digitaria scalarum (Schweinf.) Chiov.,Digitaria scalarum (Schweinf.) Chiov.
142518,Panicum hackelii Pilg.,Digitaria abyssinica (Hochst. ex A.Rich.) Stapf,Digitaria abyssinica (Hochst. ex A.Rich.) Stapf,Digitaria abyssinica (Hochst. ex A.Rich.) Stapf,Digitaria abyssinica (Hochst. ex A.Rich.) Stapf,Digitaria scalarum (Schweinf.) Chiov.,Digitaria scalarum (Schweinf.) Chiov.
